trip_id,station_id,station_name,station_city,charger_type,num_ports,avg_wait_min,operational,distance_from_route_km,is_recommended
TR007048,CS_07_1,ChargePoint Trincomalee #1,Trincomalee,DC_120kW,1,3,True,5,1
TR007048,CS_04_3,ChargePoint Matara #3,Matara,DC_120kW,3,11,True,5,0
TR007049,CS_08_3,ChargePoint Jaffna #3,Jaffna,AC_22kW,1,2,True,5,1
TR007049,CS_08_2,ChargePoint Jaffna #2,Jaffna,AC_22kW,2,5,True,5,0
TR007049,CS_06_2,ChargePoint Anuradhapura #2,Anuradhapura,DC_50kW,3,15,True,5,0
TR007050,CS_09_2,ChargePoint Batticaloa #2,Batticaloa,AC_7kW,2,2,True,5,1
TR007050,CS_06_2,ChargePoint Anuradhapura #2,Anuradhapura,DC_50kW,3,15,True,5,0
TR007050,CS_09_3,ChargePoint Batticaloa #3,Batticaloa,AC_7kW,2,10,False,5,0
TR007051,CS_06_2,ChargePoint Anuradhapura #2,Anuradhapura,DC_50kW,3,15,True,5,1
TR007051,CS_06_3,ChargePoint Anuradhapura #3,Anuradhapura,AC_22kW,1,15,True,5,0
TR007051,CS_01_3,ChargePoint Colombo #3,Colombo,AC_22kW,2,3,True,5,1
TR007052,CS_01_1,ChargePoint Colombo #1,Colombo,DC_120kW,2,16,True,5,1
TR007052,CS_01_3,ChargePoint Colombo #3,Colombo,AC_22kW,2,3,True,5,1
TR007052,CS_05_3,ChargePoint Kurunegala #3,Kurunegala,AC_22kW,1,16,True,5,0
TR007053,CS_09_3,ChargePoint Batticaloa #3,Batticaloa,AC_7kW,2,10,False,5,1
TR007053,CS_07_3,ChargePoint Trincomalee #3,Trincomalee,AC_7kW,1,19,True,5,1
TR007053,CS_07_2,ChargePoint Trincomalee #2,Trincomalee,DC_50kW,1,22,True,5,1
TR007054,CS_08_3,ChargePoint Jaffna #3,Jaffna,AC_22kW,1,2,True,5,1
TR007054,CS_08_1,ChargePoint Jaffna #1,Jaffna,DC_120kW,1,19,True,5,0
TR007054,CS_05_2,ChargePoint Kurunegala #2,Kurunegala,DC_50kW,2,8,True,5,1
TR007055,CS_08_3,ChargePoint Jaffna #3,Jaffna,AC_22kW,1,2,True,5,1
TR007055,CS_08_2,ChargePoint Jaffna #2,Jaffna,AC_22kW,2,5,True,5,0
TR007055,CS_06_3,ChargePoint Anuradhapura #3,Anuradhapura,AC_22kW,1,15,True,5,0
TR007056,CS_07_3,ChargePoint Trincomalee #3,Trincomalee,AC_7kW,1,19,True,5,1
TR007056,CS_08_3,ChargePoint Jaffna #3,Jaffna,AC_22kW,1,2,True,5,1
TR007056,CS_08_2,ChargePoint Jaffna #2,Jaffna,AC_22kW,2,5,True,5,0
TR007057,CS_08_2,ChargePoint Jaffna #2,Jaffna,AC_22kW,2,5,True,5,1
TR007057,CS_06_3,ChargePoint Anuradhapura #3,Anuradhapura,AC_22kW,1,15,True,5,0
TR007057,CS_08_1,ChargePoint Jaffna #1,Jaffna,DC_120kW,1,19,True,5,0
TR007058,CS_08_3,ChargePoint Jaffna #3,Jaffna,AC_22kW,1,2,True,5,1
TR007058,CS_02_1,ChargePoint Galle #1,Galle,AC_7kW,2,18,True,5,0
TR007058,CS_02_2,ChargePoint Galle #2,Galle,DC_120kW,1,10,True,5,1
TR007059,CS_01_3,ChargePoint Colombo #3,Colombo,AC_22kW,2,3,True,5,1
TR007059,CS_01_1,ChargePoint Colombo #1,Colombo,DC_120kW,2,16,True,5,0
TR007059,CS_02_1,ChargePoint Galle #1,Galle,AC_7kW,2,18,True,5,0
TR007060,CS_01_3,ChargePoint Colombo #3,Colombo,AC_22kW,2,3,True,5,1
TR007060,CS_07_1,ChargePoint Trincomalee #1,Trincomalee,DC_120kW,1,3,True,5,1
TR007060,CS_01_2,ChargePoint Colombo #2,Colombo,AC_22kW,2,27,True,5,0
TR007061,CS_02_2,ChargePoint Galle #2,Galle,DC_120kW,1,10,True,5,1
TR007061,CS_02_1,ChargePoint Galle #1,Galle,AC_7kW,2,18,True,5,0
TR007061,CS_01_3,ChargePoint Colombo #3,Colombo,AC_22kW,2,3,True,5,0
TR007062,CS_06_2,ChargePoint Anuradhapura #2,Anuradhapura,DC_50kW,3,15,True,5,1
TR007062,CS_03_2,ChargePoint Kandy #2,Kandy,DC_50kW,2,24,True,5,0
TR007062,CS_03_3,ChargePoint Kandy #3,Kandy,DC_50kW,3,17,True,5,0
TR007063,CS_10_2,ChargePoint Ratnapura #2,Ratnapura,AC_7kW,2,19,True,5,1
TR007063,CS_05_3,ChargePoint Kurunegala #3,Kurunegala,AC_22kW,1,16,True,5,1
TR007063,CS_05_1,ChargePoint Kurunegala #1,Kurunegala,AC_7kW,1,10,True,5,1
TR007064,CS_01_3,ChargePoint Colombo #3,Colombo,AC_22kW,2,3,True,5,1
TR007064,CS_05_1,ChargePoint Kurunegala #1,Kurunegala,AC_7kW,1,10,True,5,0
TR007064,CS_05_3,ChargePoint Kurunegala #3,Kurunegala,AC_22kW,1,16,True,5,0
TR007065,CS_09_3,ChargePoint Batticaloa #3,Batticaloa,AC_7kW,2,10,False,5,1
TR007065,CS_06_2,ChargePoint Anuradhapura #2,Anuradhapura,DC_50kW,3,15,True,5,1
TR007065,CS_09_2,ChargePoint Batticaloa #2,Batticaloa,AC_7kW,2,2,True,5,1
TR007066,CS_09_1,ChargePoint Batticaloa #1,Batticaloa,AC_7kW,1,10,True,5,1
TR007066,CS_07_1,ChargePoint Trincomalee #1,Trincomalee,DC_120kW,1,3,True,5,1
TR007066,CS_07_2,ChargePoint Trincomalee #2,Trincomalee,DC_50kW,1,22,True,5,0
TR007067,CS_06_1,ChargePoint Anuradhapura #1,Anuradhapura,AC_22kW,3,13,True,5,1
TR007067,CS_03_1,ChargePoint Kandy #1,Kandy,AC_22kW,3,11,False,5,0
TR007067,CS_03_3,ChargePoint Kandy #3,Kandy,DC_50kW,3,17,True,5,1
TR007068,CS_05_3,ChargePoint Kurunegala #3,Kurunegala,AC_22kW,1,16,True,5,1
TR007068,CS_03_3,ChargePoint Kandy #3,Kandy,DC_50kW,3,17,True,5,1
TR007068,CS_03_1,ChargePoint Kandy #1,Kandy,AC_22kW,3,11,False,5,0
TR007069,CS_08_2,ChargePoint Jaffna #2,Jaffna,AC_22kW,2,5,True,5,1
TR007069,CS_05_2,ChargePoint Kurunegala #2,Kurunegala,DC_50kW,2,8,True,5,1
TR007069,CS_08_1,ChargePoint Jaffna #1,Jaffna,DC_120kW,1,19,True,5,0
TR007070,CS_07_3,ChargePoint Trincomalee #3,Trincomalee,AC_7kW,1,19,True,5,1
TR007070,CS_08_1,ChargePoint Jaffna #1,Jaffna,DC_120kW,1,19,True,5,1
TR007070,CS_08_2,ChargePoint Jaffna #2,Jaffna,AC_22kW,2,5,True,5,1
TR007071,CS_01_3,ChargePoint Colombo #3,Colombo,AC_22kW,2,3,True,5,1
TR007071,CS_01_1,ChargePoint Colombo #1,Colombo,DC_120kW,2,16,True,5,0
TR007071,CS_07_2,ChargePoint Trincomalee #2,Trincomalee,DC_50kW,1,22,True,5,0
TR007072,CS_08_1,ChargePoint Jaffna #1,Jaffna,DC_120kW,1,19,True,5,1
TR007072,CS_07_2,ChargePoint Trincomalee #2,Trincomalee,DC_50kW,1,22,True,5,0
TR007072,CS_08_3,ChargePoint Jaffna #3,Jaffna,AC_22kW,1,2,True,5,1
TR007073,CS_08_3,ChargePoint Jaffna #3,Jaffna,AC_22kW,1,2,True,5,1
TR007073,CS_08_2,ChargePoint Jaffna #2,Jaffna,AC_22kW,2,5,True,5,0
TR007073,CS_08_1,ChargePoint Jaffna #1,Jaffna,DC_120kW,1,19,True,5,0
TR007074,CS_06_3,ChargePoint Anuradhapura #3,Anuradhapura,AC_22kW,1,15,True,5,1
TR007074,CS_03_3,ChargePoint Kandy #3,Kandy,DC_50kW,3,17,True,5,1
TR007074,CS_03_1,ChargePoint Kandy #1,Kandy,AC_22kW,3,11,False,5,0
TR007075,CS_05_1,ChargePoint Kurunegala #1,Kurunegala,AC_7kW,1,10,True,5,1
TR007075,CS_09_2,ChargePoint Batticaloa #2,Batticaloa,AC_7kW,2,2,True,5,1
TR007075,CS_09_1,ChargePoint Batticaloa #1,Batticaloa,AC_7kW,1,10,True,5,0
TR007076,CS_03_2,ChargePoint Kandy #2,Kandy,DC_50kW,2,24,True,5,1
TR007076,CS_09_3,ChargePoint Batticaloa #3,Batticaloa,AC_7kW,2,10,False,5,0
TR007076,CS_03_1,ChargePoint Kandy #1,Kandy,AC_22kW,3,11,False,5,0
TR007077,CS_02_2,ChargePoint Galle #2,Galle,DC_120kW,1,10,True,5,1
TR007077,CS_02_1,ChargePoint Galle #1,Galle,AC_7kW,2,18,True,5,0
TR007077,CS_03_2,ChargePoint Kandy #2,Kandy,DC_50kW,2,24,True,5,0
TR007078,CS_05_3,ChargePoint Kurunegala #3,Kurunegala,AC_22kW,1,16,True,5,1
TR007078,CS_03_2,ChargePoint Kandy #2,Kandy,DC_50kW,2,24,True,5,1
TR007078,CS_03_1,ChargePoint Kandy #1,Kandy,AC_22kW,3,11,False,5,0
TR007079,CS_06_3,ChargePoint Anuradhapura #3,Anuradhapura,AC_22kW,1,15,True,5,1
TR007079,CS_05_1,ChargePoint Kurunegala #1,Kurunegala,AC_7kW,1,10,True,5,1
TR007079,CS_06_2,ChargePoint Anuradhapura #2,Anuradhapura,DC_50kW,3,15,True,5,1
TR007080,CS_09_3,ChargePoint Batticaloa #3,Batticaloa,AC_7kW,2,10,False,5,1
TR007080,CS_03_3,ChargePoint Kandy #3,Kandy,DC_50kW,3,17,True,5,1
TR007080,CS_09_1,ChargePoint Batticaloa #1,Batticaloa,AC_7kW,1,10,True,5,0
TR007081,CS_08_3,ChargePoint Jaffna #3,Jaffna,AC_22kW,1,2,True,5,1
TR007081,CS_10_1,ChargePoint Ratnapura #1,Ratnapura,AC_22kW,3,7,True,5,0
TR007081,CS_08_2,ChargePoint Jaffna #2,Jaffna,AC_22kW,2,5,True,5,0
TR007082,CS_07_2,ChargePoint Trincomalee #2,Trincomalee,DC_50kW,1,22,True,5,1
TR007082,CS_07_1,ChargePoint Trincomalee #1,Trincomalee,DC_120kW,1,3,True,5,1
TR007082,CS_10_2,ChargePoint Ratnapura #2,Ratnapura,AC_7kW,2,19,True,5,0
TR007083,CS_06_1,ChargePoint Anuradhapura #1,Anuradhapura,AC_22kW,3,13,True,5,1
TR007083,CS_06_3,ChargePoint Anuradhapura #3,Anuradhapura,AC_22kW,1,15,True,5,0
TR007083,CS_07_3,ChargePoint Trincomalee #3,Trincomalee,AC_7kW,1,19,True,5,0
TR007084,CS_09_2,ChargePoint Batticaloa #2,Batticaloa,AC_7kW,2,2,True,5,1
TR007084,CS_09_1,ChargePoint Batticaloa #1,Batticaloa,AC_7kW,1,10,True,5,0
TR007084,CS_02_2,ChargePoint Galle #2,Galle,DC_120kW,1,10,True,5,1
TR007085,CS_03_1,ChargePoint Kandy #1,Kandy,AC_22kW,3,11,False,5,1
TR007085,CS_02_3,ChargePoint Galle #3,Galle,DC_120kW,1,17,True,5,1
TR007085,CS_03_2,ChargePoint Kandy #2,Kandy,DC_50kW,2,24,True,5,0
TR007086,CS_02_1,ChargePoint Galle #1,Galle,AC_7kW,2,18,True,5,1
TR007086,CS_07_1,ChargePoint Trincomalee #1,Trincomalee,DC_120kW,1,3,True,5,1
TR007086,CS_07_3,ChargePoint Trincomalee #3,Trincomalee,AC_7kW,1,19,True,5,0
TR007087,CS_03_1,ChargePoint Kandy #1,Kandy,AC_22kW,3,11,False,5,1
TR007087,CS_05_3,ChargePoint Kurunegala #3,Kurunegala,AC_22kW,1,16,True,5,1
TR007087,CS_03_3,ChargePoint Kandy #3,Kandy,DC_50kW,3,17,True,5,1
TR007088,CS_05_2,ChargePoint Kurunegala #2,Kurunegala,DC_50kW,2,8,True,5,1
TR007088,CS_05_3,ChargePoint Kurunegala #3,Kurunegala,AC_22kW,1,16,True,5,0
TR007088,CS_06_2,ChargePoint Anuradhapura #2,Anuradhapura,DC_50kW,3,15,True,5,0
TR007089,CS_06_2,ChargePoint Anuradhapura #2,Anuradhapura,DC_50kW,3,15,True,5,1
TR007089,CS_06_1,ChargePoint Anuradhapura #1,Anuradhapura,AC_22kW,3,13,True,5,0
TR007089,CS_06_3,ChargePoint Anuradhapura #3,Anuradhapura,AC_22kW,1,15,True,5,0
TR007090,CS_09_1,ChargePoint Batticaloa #1,Batticaloa,AC_7kW,1,10,True,5,1
TR007090,CS_09_3,ChargePoint Batticaloa #3,Batticaloa,AC_7kW,2,10,False,5,0
TR007090,CS_07_2,ChargePoint Trincomalee #2,Trincomalee,DC_50kW,1,22,True,5,0
TR007091,CS_01_2,ChargePoint Colombo #2,Colombo,AC_22kW,2,27,True,5,1
TR007091,CS_02_3,ChargePoint Galle #3,Galle,DC_120kW,1,17,True,5,1
TR007091,CS_02_1,ChargePoint Galle #1,Galle,AC_7kW,2,18,True,5,0
TR007092,CS_02_3,ChargePoint Galle #3,Galle,DC_120kW,1,17,True,5,1
TR007092,CS_07_3,ChargePoint Trincomalee #3,Trincomalee,AC_7kW,1,19,True,5,0
TR007092,CS_02_2,ChargePoint Galle #2,Galle,DC_120kW,1,10,True,5,1
TR007093,CS_04_3,ChargePoint Matara #3,Matara,DC_120kW,3,11,True,5,1
TR007093,CS_08_2,ChargePoint Jaffna #2,Jaffna,AC_22kW,2,5,True,5,0
TR007093,CS_08_1,ChargePoint Jaffna #1,Jaffna,DC_120kW,1,19,True,5,0
TR007094,CS_05_3,ChargePoint Kurunegala #3,Kurunegala,AC_22kW,1,16,True,5,1
TR007094,CS_05_2,ChargePoint Kurunegala #2,Kurunegala,DC_50kW,2,8,True,5,1
TR007094,CS_06_2,ChargePoint Anuradhapura #2,Anuradhapura,DC_50kW,3,15,True,5,0
TR007095,CS_01_1,ChargePoint Colombo #1,Colombo,DC_120kW,2,16,True,5,1
TR007095,CS_01_3,ChargePoint Colombo #3,Colombo,AC_22kW,2,3,True,5,1
TR007095,CS_04_1,ChargePoint Matara #1,Matara,DC_120kW,2,7,False,5,0
TR007096,CS_09_3,ChargePoint Batticaloa #3,Batticaloa,AC_7kW,2,10,False,5,1
TR007096,CS_05_2,ChargePoint Kurunegala #2,Kurunegala,DC_50kW,2,8,True,5,1
TR007096,CS_09_2,ChargePoint Batticaloa #2,Batticaloa,AC_7kW,2,2,True,5,0
TR007097,CS_05_2,ChargePoint Kurunegala #2,Kurunegala,DC_50kW,2,8,True,5,1
TR007097,CS_05_1,ChargePoint Kurunegala #1,Kurunegala,AC_7kW,1,10,True,5,0
TR007097,CS_03_3,ChargePoint Kandy #3,Kandy,DC_50kW,3,17,True,5,0
TR007098,CS_04_2,ChargePoint Matara #2,Matara,DC_120kW,2,11,True,5,1
TR007098,CS_04_3,ChargePoint Matara #3,Matara,DC_120kW,3,11,True,5,0
TR007098,CS_07_3,ChargePoint Trincomalee #3,Trincomalee,AC_7kW,1,19,True,5,0
TR007099,CS_10_3,ChargePoint Ratnapura #3,Ratnapura,AC_22kW,1,0,True,5,1
TR007099,CS_05_3,ChargePoint Kurunegala #3,Kurunegala,AC_22kW,1,16,True,5,0
TR007099,CS_10_2,ChargePoint Ratnapura #2,Ratnapura,AC_7kW,2,19,True,5,0
TR007100,CS_07_1,ChargePoint Trincomalee #1,Trincomalee,DC_120kW,1,3,True,5,1
TR007100,CS_10_2,ChargePoint Ratnapura #2,Ratnapura,AC_7kW,2,19,True,5,0
TR007100,CS_07_3,ChargePoint Trincomalee #3,Trincomalee,AC_7kW,1,19,True,5,0
TR007101,CS_06_2,ChargePoint Anuradhapura #2,Anuradhapura,DC_50kW,3,15,True,5,1
TR007101,CS_01_3,ChargePoint Colombo #3,Colombo,AC_22kW,2,3,True,5,1
TR007101,CS_01_1,ChargePoint Colombo #1,Colombo,DC_120kW,2,16,True,5,0
TR007102,CS_05_2,ChargePoint Kurunegala #2,Kurunegala,DC_50kW,2,8,True,5,1
TR007102,CS_06_1,ChargePoint Anuradhapura #1,Anuradhapura,AC_22kW,3,13,True,5,0
TR007102,CS_06_3,ChargePoint Anuradhapura #3,Anuradhapura,AC_22kW,1,15,True,5,0
TR007103,CS_03_2,ChargePoint Kandy #2,Kandy,DC_50kW,2,24,True,5,1
TR007103,CS_03_1,ChargePoint Kandy #1,Kandy,AC_22kW,3,11,False,5,0
TR007103,CS_05_3,ChargePoint Kurunegala #3,Kurunegala,AC_22kW,1,16,True,5,0
TR007104,CS_09_2,ChargePoint Batticaloa #2,Batticaloa,AC_7kW,2,2,True,5,1
TR007104,CS_09_1,ChargePoint Batticaloa #1,Batticaloa,AC_7kW,1,10,True,5,0
TR007104,CS_02_2,ChargePoint Galle #2,Galle,DC_120kW,1,10,True,5,1
TR007105,CS_06_1,ChargePoint Anuradhapura #1,Anuradhapura,AC_22kW,3,13,True,5,1
TR007105,CS_03_3,ChargePoint Kandy #3,Kandy,DC_50kW,3,17,True,5,1
TR007105,CS_06_2,ChargePoint Anuradhapura #2,Anuradhapura,DC_50kW,3,15,True,5,1
TR007106,CS_02_2,ChargePoint Galle #2,Galle,DC_120kW,1,10,True,5,1
TR007106,CS_04_2,ChargePoint Matara #2,Matara,DC_120kW,2,11,True,5,0
TR007106,CS_04_1,ChargePoint Matara #1,Matara,DC_120kW,2,7,False,5,0
TR007107,CS_02_3,ChargePoint Galle #3,Galle,DC_120kW,1,17,True,5,1
TR007107,CS_01_1,ChargePoint Colombo #1,Colombo,DC_120kW,2,16,True,5,1
TR007107,CS_02_2,ChargePoint Galle #2,Galle,DC_120kW,1,10,True,5,1
TR007108,CS_03_3,ChargePoint Kandy #3,Kandy,DC_50kW,3,17,True,5,1
TR007108,CS_02_1,ChargePoint Galle #1,Galle,AC_7kW,2,18,True,5,0
TR007108,CS_02_2,ChargePoint Galle #2,Galle,DC_120kW,1,10,True,5,1
TR007109,CS_03_1,ChargePoint Kandy #1,Kandy,AC_22kW,3,11,False,5,1
TR007109,CS_10_1,ChargePoint Ratnapura #1,Ratnapura,AC_22kW,3,7,True,5,1
TR007109,CS_10_2,ChargePoint Ratnapura #2,Ratnapura,AC_7kW,2,19,True,5,0
TR007110,CS_02_2,ChargePoint Galle #2,Galle,DC_120kW,1,10,True,5,1
TR007110,CS_02_3,ChargePoint Galle #3,Galle,DC_120kW,1,17,True,5,0
TR007110,CS_01_1,ChargePoint Colombo #1,Colombo,DC_120kW,2,16,True,5,0
TR007111,CS_06_3,ChargePoint Anuradhapura #3,Anuradhapura,AC_22kW,1,15,True,5,1
TR007111,CS_06_2,ChargePoint Anuradhapura #2,Anuradhapura,DC_50kW,3,15,True,5,1
TR007111,CS_06_1,ChargePoint Anuradhapura #1,Anuradhapura,AC_22kW,3,13,True,5,0
TR007112,CS_07_3,ChargePoint Trincomalee #3,Trincomalee,AC_7kW,1,19,True,5,1
TR007112,CS_05_3,ChargePoint Kurunegala #3,Kurunegala,AC_22kW,1,16,True,5,1
TR007112,CS_05_1,ChargePoint Kurunegala #1,Kurunegala,AC_7kW,1,10,True,5,1
TR007113,CS_04_3,ChargePoint Matara #3,Matara,DC_120kW,3,11,True,5,1
TR007113,CS_07_3,ChargePoint Trincomalee #3,Trincomalee,AC_7kW,1,19,True,5,0
TR007113,CS_04_2,ChargePoint Matara #2,Matara,DC_120kW,2,11,True,5,0
TR007114,CS_08_3,ChargePoint Jaffna #3,Jaffna,AC_22kW,1,2,True,5,1
TR007114,CS_08_2,ChargePoint Jaffna #2,Jaffna,AC_22kW,2,5,True,5,0
TR007114,CS_07_2,ChargePoint Trincomalee #2,Trincomalee,DC_50kW,1,22,True,5,0
TR007115,CS_06_1,ChargePoint Anuradhapura #1,Anuradhapura,AC_22kW,3,13,True,5,1
TR007115,CS_06_3,ChargePoint Anuradhapura #3,Anuradhapura,AC_22kW,1,15,True,5,0
TR007115,CS_09_1,ChargePoint Batticaloa #1,Batticaloa,AC_7kW,1,10,True,5,1
TR007116,CS_04_3,ChargePoint Matara #3,Matara,DC_120kW,3,11,True,5,1
TR007116,CS_06_2,ChargePoint Anuradhapura #2,Anuradhapura,DC_50kW,3,15,True,5,0
TR007116,CS_06_1,ChargePoint Anuradhapura #1,Anuradhapura,AC_22kW,3,13,True,5,0
TR007117,CS_02_2,ChargePoint Galle #2,Galle,DC_120kW,1,10,True,5,1
TR007117,CS_02_1,ChargePoint Galle #1,Galle,AC_7kW,2,18,True,5,0
TR007117,CS_09_3,ChargePoint Batticaloa #3,Batticaloa,AC_7kW,2,10,False,5,0
TR007118,CS_01_3,ChargePoint Colombo #3,Colombo,AC_22kW,2,3,True,5,1
TR007118,CS_01_1,ChargePoint Colombo #1,Colombo,DC_120kW,2,16,True,5,0
TR007118,CS_02_1,ChargePoint Galle #1,Galle,AC_7kW,2,18,True,5,0
TR007119,CS_02_2,ChargePoint Galle #2,Galle,DC_120kW,1,10,True,5,1
TR007119,CS_10_1,ChargePoint Ratnapura #1,Ratnapura,AC_22kW,3,7,True,5,0
TR007119,CS_10_2,ChargePoint Ratnapura #2,Ratnapura,AC_7kW,2,19,True,5,0
TR007120,CS_07_3,ChargePoint Trincomalee #3,Trincomalee,AC_7kW,1,19,True,5,1
TR007120,CS_02_3,ChargePoint Galle #3,Galle,DC_120kW,1,17,True,5,1
TR007120,CS_02_2,ChargePoint Galle #2,Galle,DC_120kW,1,10,True,5,1
TR007121,CS_05_3,ChargePoint Kurunegala #3,Kurunegala,AC_22kW,1,16,True,5,1
TR007121,CS_05_2,ChargePoint Kurunegala #2,Kurunegala,DC_50kW,2,8,True,5,1
TR007121,CS_05_1,ChargePoint Kurunegala #1,Kurunegala,AC_7kW,1,10,True,5,0
TR007122,CS_04_1,ChargePoint Matara #1,Matara,DC_120kW,2,7,False,5,1
TR007122,CS_03_3,ChargePoint Kandy #3,Kandy,DC_50kW,3,17,True,5,1
TR007122,CS_04_2,ChargePoint Matara #2,Matara,DC_120kW,2,11,True,5,1
TR007123,CS_03_1,ChargePoint Kandy #1,Kandy,AC_22kW,3,11,False,5,1
TR007123,CS_07_3,ChargePoint Trincomalee #3,Trincomalee,AC_7kW,1,19,True,5,1
TR007123,CS_07_1,ChargePoint Trincomalee #1,Trincomalee,DC_120kW,1,3,True,5,1
TR007124,CS_07_2,ChargePoint Trincomalee #2,Trincomalee,DC_50kW,1,22,True,5,1
TR007124,CS_06_1,ChargePoint Anuradhapura #1,Anuradhapura,AC_22kW,3,13,True,5,0
TR007124,CS_07_1,ChargePoint Trincomalee #1,Trincomalee,DC_120kW,1,3,True,5,1
TR007125,CS_01_1,ChargePoint Colombo #1,Colombo,DC_120kW,2,16,True,5,1
TR007125,CS_01_3,ChargePoint Colombo #3,Colombo,AC_22kW,2,3,True,5,1
TR007125,CS_01_2,ChargePoint Colombo #2,Colombo,AC_22kW,2,27,True,5,0
TR007126,CS_10_2,ChargePoint Ratnapura #2,Ratnapura,AC_7kW,2,19,True,5,1
TR007126,CS_10_3,ChargePoint Ratnapura #3,Ratnapura,AC_22kW,1,0,True,5,1
TR007126,CS_09_1,ChargePoint Batticaloa #1,Batticaloa,AC_7kW,1,10,True,5,0
TR007127,CS_02_2,ChargePoint Galle #2,Galle,DC_120kW,1,10,True,5,1
TR007127,CS_04_1,ChargePoint Matara #1,Matara,DC_120kW,2,7,False,5,0
TR007127,CS_04_2,ChargePoint Matara #2,Matara,DC_120kW,2,11,True,5,0
TR007128,CS_05_2,ChargePoint Kurunegala #2,Kurunegala,DC_50kW,2,8,True,5,1
TR007128,CS_05_1,ChargePoint Kurunegala #1,Kurunegala,AC_7kW,1,10,True,5,0
TR007128,CS_03_3,ChargePoint Kandy #3,Kandy,DC_50kW,3,17,True,5,0
TR007129,CS_07_1,ChargePoint Trincomalee #1,Trincomalee,DC_120kW,1,3,True,5,1
TR007129,CS_07_2,ChargePoint Trincomalee #2,Trincomalee,DC_50kW,1,22,True,5,0
TR007129,CS_04_1,ChargePoint Matara #1,Matara,DC_120kW,2,7,False,5,0
TR007130,CS_06_2,ChargePoint Anuradhapura #2,Anuradhapura,DC_50kW,3,15,True,5,1
TR007130,CS_06_3,ChargePoint Anuradhapura #3,Anuradhapura,AC_22kW,1,15,True,5,0
TR007130,CS_08_2,ChargePoint Jaffna #2,Jaffna,AC_22kW,2,5,True,5,1
TR007131,CS_09_2,ChargePoint Batticaloa #2,Batticaloa,AC_7kW,2,2,True,5,1
TR007131,CS_09_1,ChargePoint Batticaloa #1,Batticaloa,AC_7kW,1,10,True,5,0
TR007131,CS_05_1,ChargePoint Kurunegala #1,Kurunegala,AC_7kW,1,10,True,5,0
TR007132,CS_09_3,ChargePoint Batticaloa #3,Batticaloa,AC_7kW,2,10,False,5,1
TR007132,CS_04_3,ChargePoint Matara #3,Matara,DC_120kW,3,11,True,5,1
TR007132,CS_04_2,ChargePoint Matara #2,Matara,DC_120kW,2,11,True,5,0
TR007133,CS_04_1,ChargePoint Matara #1,Matara,DC_120kW,2,7,False,5,1
TR007133,CS_04_3,ChargePoint Matara #3,Matara,DC_120kW,3,11,True,5,1
TR007133,CS_10_1,ChargePoint Ratnapura #1,Ratnapura,AC_22kW,3,7,True,5,0
TR007134,CS_10_2,ChargePoint Ratnapura #2,Ratnapura,AC_7kW,2,19,True,5,1
TR007134,CS_05_1,ChargePoint Kurunegala #1,Kurunegala,AC_7kW,1,10,True,5,1
TR007134,CS_10_1,ChargePoint Ratnapura #1,Ratnapura,AC_22kW,3,7,True,5,1
TR007135,CS_08_1,ChargePoint Jaffna #1,Jaffna,DC_120kW,1,19,True,5,1
TR007135,CS_02_3,ChargePoint Galle #3,Galle,DC_120kW,1,17,True,5,1
TR007135,CS_02_2,ChargePoint Galle #2,Galle,DC_120kW,1,10,True,5,1
TR007136,CS_07_2,ChargePoint Trincomalee #2,Trincomalee,DC_50kW,1,22,True,5,1
TR007136,CS_03_2,ChargePoint Kandy #2,Kandy,DC_50kW,2,24,True,5,0
TR007136,CS_07_3,ChargePoint Trincomalee #3,Trincomalee,AC_7kW,1,19,True,5,0
TR007137,CS_10_3,ChargePoint Ratnapura #3,Ratnapura,AC_22kW,1,0,True,5,1
TR007137,CS_02_1,ChargePoint Galle #1,Galle,AC_7kW,2,18,True,5,0
TR007137,CS_02_3,ChargePoint Galle #3,Galle,DC_120kW,1,17,True,5,0
TR007138,CS_09_1,ChargePoint Batticaloa #1,Batticaloa,AC_7kW,1,10,True,5,1
TR007138,CS_10_2,ChargePoint Ratnapura #2,Ratnapura,AC_7kW,2,19,True,5,0
TR007138,CS_09_2,ChargePoint Batticaloa #2,Batticaloa,AC_7kW,2,2,True,5,1
TR007139,CS_07_3,ChargePoint Trincomalee #3,Trincomalee,AC_7kW,1,19,True,5,1
TR007139,CS_04_3,ChargePoint Matara #3,Matara,DC_120kW,3,11,True,5,1
TR007139,CS_07_1,ChargePoint Trincomalee #1,Trincomalee,DC_120kW,1,3,True,5,1
TR007140,CS_01_2,ChargePoint Colombo #2,Colombo,AC_22kW,2,27,True,5,1
TR007140,CS_01_3,ChargePoint Colombo #3,Colombo,AC_22kW,2,3,True,5,1
TR007140,CS_09_1,ChargePoint Batticaloa #1,Batticaloa,AC_7kW,1,10,True,5,0
TR007141,CS_07_2,ChargePoint Trincomalee #2,Trincomalee,DC_50kW,1,22,True,5,1
TR007141,CS_07_3,ChargePoint Trincomalee #3,Trincomalee,AC_7kW,1,19,True,5,0
TR007141,CS_10_2,ChargePoint Ratnapura #2,Ratnapura,AC_7kW,2,19,True,5,0
TR007142,CS_05_3,ChargePoint Kurunegala #3,Kurunegala,AC_22kW,1,16,True,5,1
TR007142,CS_03_2,ChargePoint Kandy #2,Kandy,DC_50kW,2,24,True,5,1
